Category,Sub-Category,Product Name,Sales,Profit,Quantity,Discount,Profit Margin,Sales Share,Sales Rank,Profit Rank,Product Type
Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.51,492.66,21,0.06,0.448480214,0.000478301,490,177,Problem Product
Office Supplies,Paper,EcoTones Memo Sheets,52.8,21.6,15,0.066666667,0.409090909,2.30E-05,1623,1208,Problem Product
Office Supplies,Paper,Embossed Ink Jet Note Cards,284.38,108.34,15,0.15,0.380969126,0.000123822,954,564,Problem Product
Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",110.16,46.13,19,0.133333333,0.418754539,4.80E-05,1339,914,Problem Product
Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.09,29.54,8,0.133333333,0.388224471,3.31E-05,1507,1095,Problem Product
Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.83,64.59,32,0.075,0.380321498,7.39E-05,1167,754,Problem Product
Office Supplies,Paper,Green Bar Computer Printout Paper,857.38,380.87,17,0.04,0.444225431,0.000373311,566,229,Problem Product
Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),86.84,38.21,14,0.1,0.440004606,3.78E-05,1450,1000,Problem Product
Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),106.35,50.35,19,0.05,0.473436765,4.63E-05,1356,872,Problem Product
Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),29.97,13.49,3,0,0.450116783,1.30E-05,1743,1341,Problem Product
Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),32.87,15.09,7,0.066666667,0.459081229,1.43E-05,1734,1305,Problem Product
Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",458.5,185.89,16,0.1,0.405430752,0.000199635,795,389,Problem Product
Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.6,22.47,15,0.1,0.411538462,2.38E-05,1614,1193,Problem Product
Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.39,48.55,6,0.066666667,0.399950573,5.29E-05,1302,893,Problem Product
Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",161.32,59.57,25,0.133333333,0.369266055,7.02E-05,1183,782,Problem Product
Office Supplies,Paper,Loose Memo Sheets,18.25,8.58,5,0,0.470136986,7.95E-06,1794,1419,Problem Product
Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8Èà?x 11Èà?,13.48""",2,0,0,6.74,0,8.71E-07,1860.5,1552,Problem Product
Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8Èà?x 11Èà?,16.176""",3,0,0,6.066,0,1.31E-06,1858,1552,Problem Product
Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8Èà?x 11Èà?,47.18""",7,0,0,23.59,0,3.05E-06,1847,1552,Problem Product
Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,52.01,19,0.04,0.436288902,5.19E-05,1313,857,Problem Product
Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,24.14,6,0,0.470015576,2.24E-05,1628,1159,Problem Product
Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.16,54.06,18,0.166666667,0.355283912,6.63E-05,1205,832,Problem Product
Office Supplies,Paper,Multicolor Computer Printout Paper,1887.3,851.38,19,0.04,0.451110051,0.000821748,324,87,Problem Product
Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,321.44,157.5,28,0,0.489982578,0.000139958,920,435,Problem Product
Office Supplies,Paper,Petty Cash Envelope,231.85,94.36,10,0.133333333,0.406987276,0.00010095,1043,610,Problem Product
Office Supplies,Paper,"Post-it Èà•Ê∑ömportant MessageÈà?Note Pad, Neon Colors, 50 Sheets/Pad",62.61,28.54,9,0.1,0.455837726,2.73E-05,1577,1107,Problem Product
Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.89,127.6,37,0.075,0.452658839,0.000122737,956,493,Problem Product
Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.4,38.24,19,0.1,0.427740492,3.89E-05,1436,999,Problem Product
Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,123.53,30,0,0.460074488,0.000116907,980,511,Problem Product
Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98,94.55,21,0,0.479997969,8.58E-05,1101,607,Problem Product
Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,9.76,4,0,0.489959839,8.67E-06,1787,1391,Problem Product
Office Supplies,Paper,Rediform Voice Mail Log Books,29.2,12.16,11,0.1,0.416438356,1.27E-05,1754,1361,Problem Product
Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01,43.77,17,0.12,0.397872921,4.79E-05,1342,934,Problem Product
Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,136.82,55.33,15,0.08,0.404399942,5.96E-05,1258,821,Problem Product
Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.79,453.76,28,0.033333333,0.446267174,0.00044272,516,193,Problem Product
Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.25,31.47,4,0.2,0.337479893,4.06E-05,1412,1068.5,Problem Product
Office Supplies,Paper,Southworth 100% Cotton The Best Paper,151.54,65.44,15,0.066666667,0.431833179,6.60E-05,1209,747,Problem Product
Office Supplies,Paper,"Southworth 100% RËåÖsumËå?Paper, 24lb.",262.97,113.2,35,0.057142857,0.430467354,0.0001145,991,546,Problem Product
Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,80.91,26,0.12,0.404226619,8.72E-05,1088,669,Problem Product
Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,37.94,13.21,7,0.133333333,0.348181339,1.65E-05,1704,1344,Problem Product
Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.7,67.05,20,0.1,0.402219556,7.26E-05,1175,741,Problem Product
Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,527.47,236.56,28,0.08,0.448480482,0.000229665,723,334,Problem Product
Office Supplies,Paper,Southworth Parchment Paper & Envelopes,83.72,30.74,15,0.133333333,0.367176302,3.65E-05,1471,1079,Problem Product
Office Supplies,Paper,Southworth Structures Collection,72.8,36.4,10,0,0.5,3.17E-05,1522.5,1023,Problem Product
Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.46,77.64,19,0.08,0.42786289,7.90E-05,1127,682,Problem Product
Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,60.03,25.76,15,0.05,0.429118774,2.61E-05,1587,1142,Problem Product
Office Supplies,Paper,Standard Line Èà•Ê∑≤hile You Were OutÈà?Hardbound Telephone Message Book,211.01,80.44,11,0.1,0.38121416,9.19E-05,1069,671,Problem Product
Office Supplies,Paper,Strathmore Photo Frame Cards,116.96,53.81,16,0,0.460071819,5.09E-05,1319,833.5,Problem Product
Office Supplies,Paper,Strathmore Photo Mount Cards,245.44,106.32,38,0.066666667,0.433181226,0.000106867,1018,572,Problem Product
Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19,31.63,17,0.066666667,0.450633993,3.06E-05,1532,1065,Problem Product
Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.5,37.11,13,0.133333333,0.36204878,4.46E-05,1368,1013,Problem Product
Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.46,178.71,25,0.1,0.439674261,0.000176976,839,401,Problem Product
Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,39.65,11,0,0.450005675,3.84E-05,1442,987,Problem Product
Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",49.5,20.37,12,0.133333333,0.411515152,2.16E-05,1641,1225,Problem Product
Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.12,21.96,15,0.066666667,0.429577465,2.23E-05,1630,1202,Problem Product
Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,40.76,17,0.066666667,0.411467797,4.31E-05,1383,975,Problem Product
Office Supplies,Paper,Things To Do Today Pad,138.53,59.17,26,0.114285714,0.427127698,6.03E-05,1249,790,Problem Product
Office Supplies,Paper,Things To Do Today Spiral Book,82.37,29.86,13,0.2,0.362510623,3.59E-05,1480,1091,Problem Product
Office Supplies,Paper,Tops Green Bar Computer Printout Paper,342.58,171.29,7,0,0.5,0.000149162,896,410,Problem Product
Office Supplies,Paper,Tops White Computer Printout Paper,684.74,321.83,14,0,0.470003213,0.000298142,633,262,Problem Product
Office Supplies,Paper,Tops Wirebound Message Log Books,73.7,29.29,25,0.066666667,0.397421981,3.21E-05,1518,1100,Problem Product
Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.17,55.97,24,0.08,0.433304947,5.62E-05,1278,815,Problem Product
Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,5.64,3,0.2,0.362700965,6.77E-06,1807,1466,Problem Product
Office Supplies,Paper,Unpadded Memo Slips,18.31,8.36,5,0.1,0.456581103,7.97E-06,1793,1424,Problem Product
Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.52,71.27,25,0.04,0.458269033,6.77E-05,1197,714,Problem Product
Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.13,18.79,13,0.15,0.374825454,2.18E-05,1637,1245,Problem Product
Office Supplies,Paper,White Computer Printout Paper by Universal,1279.08,547.67,37,0.1,0.428174938,0.000556923,442,149,Problem Product
Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.98,408.28,24,0.1,0.448669202,0.000396214,546,218,Problem Product
Office Supplies,Paper,White GlueTop Scratch Pads,186.5,72.79,14,0.1,0.390294906,8.12E-05,1118,706,Problem Product
Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,47.59,22,0.133333333,0.396682504,5.22E-05,1308,902,Problem Product
Office Supplies,Paper,"Wirebound Message Book, 4 per Page",184.62,87.69,35,0.028571429,0.474975626,8.04E-05,1119,645,Problem Product
Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.42,44.99,17,0.066666667,0.414960339,4.72E-05,1349,921,Problem Product
Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.26,31.31,12,0.133333333,0.43329643,3.15E-05,1525,1075,Problem Product
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.44,47.22,26,0.066666667,0.409043659,5.03E-05,1322,905,Problem Product
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.09,95.27,34,0.028571429,0.436838003,9.50E-05,1056,600,Problem Product
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.58,108.99,28,0.044444444,0.442006651,0.000107363,1017,563,Problem Product
Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.58,49.09,15,0.033333333,0.447983209,4.77E-05,1344,886,Problem Product
Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.95,14.3,5,0.1,0.397774687,1.57E-05,1720,1323,Problem Product
Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,60.4,13,0,0.479974571,5.48E-05,1286,776,Problem Product
Office Supplies,Paper,Wirebound Voice Message Log Book,15.23,4.95,4,0.2,0.325016415,6.63E-06,1809,1479,Problem Product
Office Supplies,Paper,Xerox 188,213.2,97.54,20,0.05,0.45750469,9.28E-05,1066,596,Problem Product
Office Supplies,Paper,Xerox 1880,623.74,285.65,18,0.04,0.457963254,0.000271582,658,289,Problem Product
Office Supplies,Paper,Xerox 1881,454.36,207.03,38,0.033333333,0.455651906,0.000197832,799,363,Problem Product
Office Supplies,Paper,Xerox 1882,615.78,273.18,12,0.12,0.443632466,0.000268116,661,305,Problem Product
Office Supplies,Paper,Xerox 1883,881.1,354.01,37,0.057142857,0.401781864,0.000383639,557,245,Problem Product
Office Supplies,Paper,Xerox 1884,543.46,204.58,32,0.1,0.376439848,0.000236627,711,368,Problem Product
Office Supplies,Paper,Xerox 1885,960.8,461.2,20,0,0.480016653,0.000418341,530,190,Problem Product
Office Supplies,Paper,Xerox 1886,651.44,302.73,14,0.04,0.464708952,0.000283643,648,276,Problem Product
Office Supplies,Paper,Xerox 1887,512.2,216.26,30,0.1,0.422217884,0.000223017,739,355,Problem Product
Office Supplies,Paper,Xerox 1888,1231.66,539.26,24,0.066666667,0.437831869,0.000536276,454,154,Problem Product
Office Supplies,Paper,Xerox 1889,516.62,236.33,10,0.066666667,0.457454222,0.000224941,732,336,Problem Product
Office Supplies,Paper,Xerox 189,1782.45,746.53,19,0.066666667,0.418822407,0.000776095,332,104,Problem Product
Office Supplies,Paper,Xerox 1890,244.7,122.35,5,0,0.5,0.000106545,1020,518,Problem Product
Office Supplies,Paper,Xerox 1891,1320.57,542.92,30,0.057142857,0.411125499,0.000574988,429,150,Problem Product
Office Supplies,Paper,Xerox 1892,178.3,79.46,5,0.1,0.445653393,7.76E-05,1137,673,Problem Product
Office Supplies,Paper,Xerox 1893,1434.65,619.37,39,0.090909091,0.431722023,0.00062466,398,128,Problem Product
Office Supplies,Paper,Xerox 1894,169.78,78.79,27,0.08,0.464071151,7.39E-05,1168,675,Problem Product
Office Supplies,Paper,Xerox 1895,191.36,82.83,33,0.057142857,0.43284908,8.33E-05,1112,661,Problem Product
Office Supplies,Paper,Xerox 1896,49.95,22.48,5,0,0.45005005,2.17E-05,1639,1192,Problem Product
Office Supplies,Paper,Xerox 1897,67.73,27.09,16,0.15,0.399970471,2.95E-05,1546,1123,Problem Product
Office Supplies,Paper,Xerox 1898,280.56,120.75,46,0.072727273,0.430389222,0.000122158,958,523,Problem Product
Office Supplies,Paper,Xerox 1899,69.37,28.07,14,0.12,0.404641776,3.02E-05,1536,1112,Problem Product
Office Supplies,Paper,Xerox 19,415.13,159.56,15,0.1,0.384361525,0.000180751,832,432,Problem Product
Office Supplies,Paper,Xerox 190,29.88,14.04,6,0,0.469879518,1.30E-05,1748,1329.5,Problem Product
Office Supplies,Paper,Xerox 1900,105.29,44.08,26,0.085714286,0.418653243,4.58E-05,1360,933,Problem Product
Office Supplies,Paper,Xerox 1901,16.9,5.28,4,0.2,0.312426036,7.36E-06,1801,1473,Problem Product
Office Supplies,Paper,Xerox 1902,82.22,32.89,4,0.1,0.400024325,3.58E-05,1481,1055,Problem Product
Office Supplies,Paper,Xerox 1903,138.74,65.54,24,0.033333333,0.472394407,6.04E-05,1247,745,Problem Product
Office Supplies,Paper,Xerox 1905,146.45,68.94,23,0.04,0.470740867,6.38E-05,1227,724,Problem Product
Office Supplies,Paper,Xerox 1906,1098.64,497.58,32,0.057142857,0.45290541,0.000478358,489,174,Problem Product
Office Supplies,Paper,Xerox 1907,122.8,57.72,10,0,0.470032573,5.35E-05,1299,802,Problem Product
Office Supplies,Paper,Xerox 1908,1712.99,799.39,32,0.028571429,0.466663553,0.000745851,346,93,Problem Product
Office Supplies,Paper,Xerox 1909,970.78,400.97,40,0.088888889,0.413039,0.000422686,527,221,Problem Product
Office Supplies,Paper,Xerox 191,767.23,354.23,39,0.02,0.461699881,0.000334059,594,243,Problem Product
Office Supplies,Paper,Xerox 1910,586.09,236.36,14,0.12,0.403282772,0.000255189,680,335,Problem Product
Office Supplies,Paper,Xerox 1911,603.54,279.74,13,0.04,0.463498691,0.000262787,669,296,Problem Product
Office Supplies,Paper,Xerox 1912,201.08,92.57,11,0.05,0.460364034,8.76E-05,1087,616,Problem Product
Office Supplies,Paper,Xerox 1913,865.49,375.04,17,0.04,0.433326786,0.000376842,563,234,Problem Product
Office Supplies,Paper,Xerox 1914,956.3,423.74,19,0.08,0.443103629,0.000416382,531,205,Problem Product
Office Supplies,Paper,Xerox 1915,2789.01,1262.4,28,0.044444444,0.45263373,0.00121436,225,50,Problem Product
Office Supplies,Paper,Xerox 1916,831.97,342.57,20,0.142857143,0.411757635,0.000362247,574,248,Problem Product
Office Supplies,Paper,Xerox 1917,1222.75,574.69,25,0,0.469997955,0.000532397,458,136,Problem Product
Office Supplies,Paper,Xerox 1918,155.04,75.97,4,0,0.49000258,6.75E-05,1200,690,Problem Product
Office Supplies,Paper,Xerox 1919,1565.81,729.64,40,0.044444444,0.465982463,0.000681768,378,106,Problem Product
Office Supplies,Paper,Xerox 192,142.56,68.42,22,0,0.479938272,6.21E-05,1238,729,Problem Product
Office Supplies,Paper,Xerox 1920,89.7,40.37,15,0,0.450055741,3.91E-05,1432.5,976,Problem Product
Office Supplies,Paper,Xerox 1921,55.94,17.49,7,0.2,0.312656418,2.44E-05,1610,1264,Problem Product
Office Supplies,Paper,Xerox 1922,11.95,4.33,3,0.2,0.362343096,5.20E-06,1823,1488,Problem Product
Office Supplies,Paper,Xerox 1923,94.86,39.28,16,0.08,0.414083913,4.13E-05,1406,992,Problem Product
Office Supplies,Paper,Xerox 1924,60.1,24.75,12,0.15,0.411813644,2.62E-05,1586,1150,Problem Product
Office Supplies,Paper,Xerox 1925,489.48,182.79,18,0.1,0.373437117,0.000213124,757,394,Problem Product
Office Supplies,Paper,Xerox 1926,34.86,16.38,7,0,0.469879518,1.52E-05,1726,1277,Problem Product
Office Supplies,Paper,Xerox 1927,65.05,22.69,18,0.12,0.348808609,2.83E-05,1566,1189,Problem Product
Office Supplies,Paper,Xerox 1928,124.61,49.1,26,0.1,0.394029372,5.43E-05,1291,885,Problem Product
Office Supplies,Paper,Xerox 1929,351.74,154.4,16,0.05,0.438960596,0.000153151,882,441,Problem Product
Office Supplies,Paper,Xerox 193,77.74,38.09,13,0,0.489966555,3.38E-05,1502,1002,Problem Product
Office Supplies,Paper,Xerox 1930,138.67,59.37,24,0.12,0.428138747,6.04E-05,1248,786,Problem Product
Office Supplies,Paper,Xerox 1931,209.95,88.64,36,0.075,0.422195761,9.14E-05,1071,637,Problem Product
Office Supplies,Paper,Xerox 1932,85.06,28.71,3,0.2,0.337526452,3.70E-05,1460,1105,Problem Product
Office Supplies,Paper,Xerox 1933,294.72,138.52,24,0,0.470005429,0.000128324,944,472,Problem Product
Office Supplies,Paper,Xerox 1934,1097.21,526.21,20,0.04,0.47958914,0.000477735,491,157,Problem Product
Office Supplies,Paper,Xerox 1935,538.15,239,21,0.05,0.444114095,0.000234315,714,333,Problem Product
Office Supplies,Paper,Xerox 1936,155.84,60.53,9,0.133333333,0.388411191,6.79E-05,1195,773,Problem Product
Office Supplies,Paper,Xerox 1937,499.61,199.84,12,0.15,0.399991994,0.000217535,749,375,Problem Product
Office Supplies,Paper,Xerox 1938,268.24,93.88,7,0.2,0.349985088,0.000116794,981,612,Problem Product
Office Supplies,Paper,Xerox 1939,417.34,200.33,22,0,0.480016294,0.000181714,831,374,Problem Product
Office Supplies,Paper,Xerox 194,443.84,184.19,9,0.1,0.414991889,0.000193252,810,391,Problem Product
Office Supplies,Paper,Xerox 1940,615.55,279.19,12,0.05,0.453561855,0.000268016,662,297,Problem Product
Office Supplies,Paper,Xerox 1941,1740.51,704.59,19,0.16,0.404818128,0.000757834,342,113,Problem Product
Office Supplies,Paper,Xerox 1942,597.06,278.95,13,0.066666667,0.467205976,0.000259965,675,298,Problem Product
Office Supplies,Paper,Xerox 1943,743.43,328.67,16,0.05,0.442099458,0.000323696,609,259,Problem Product
Office Supplies,Paper,Xerox 1944,573.65,257.36,16,0.1,0.448635928,0.000249772,689.5,316,Problem Product
Office Supplies,Paper,Xerox 1945,1696.98,756.29,45,0.05,0.445668187,0.000738881,350,100,Problem Product
Office Supplies,Paper,Xerox 1946,79.06,35.25,13,0.066666667,0.445863901,3.44E-05,1494.5,1033.5,Problem Product
Office Supplies,Paper,Xerox 1947,136.35,54.13,25,0.08,0.396993033,5.94E-05,1262,831,Problem Product
Office Supplies,Paper,Xerox 1948,149.85,67.43,15,0,0.449983317,6.52E-05,1214,736,Problem Product
